loss,accuracy,val_loss,val_accuracy
2.3769924640655518,0.10587894171476364,2.193305730819702,0.06880000233650208
1.9791548252105713,0.09511499106884003,2.128016471862793,0.1143999993801117
1.84013831615448,0.0937332883477211,1.9102002382278442,0.08940000087022781
1.740248680114746,0.09284186363220215,1.7291138172149658,0.09120000153779984
1.6636841297149658,0.09099215269088745,1.646120309829712,0.08179999887943268
